ticket_no;flight_id;fare_conditions;amount
0005434434923;1127;Economy;13900,00
0005433156598;17301;Economy;15200,00
0005433156599;17301;Economy;13900,00
0005433156605;17301;Economy;13900,00
0005433156604;17301;Economy;13900,00
0005433156597;17301;Economy;13900,00
0005433156603;17301;Economy;13900,00
0005433156600;17301;Economy;13900,00
0005433156602;17301;Economy;13900,00
0005433156601;17301;Economy;13900,00
0005435086706;4103;Economy;7500,00
0005435086702;4103;Economy;7500,00
0005435086704;4103;Economy;7500,00
0005435086703;4103;Economy;7500,00
0005435086701;4103;Economy;7500,00
0005435086705;4103;Economy;7500,00
0005435086700;4103;Economy;7500,00
0005435928060;24384;Economy;8200,00
0005435928061;24384;Economy;7500,00
0005435928057;24384;Economy;7500,00
0005435928059;24384;Economy;7500,00
0005435928058;24384;Economy;7500,00
0005435551493;17003;Business;144300,00
0005435551492;17003;Business;144300,00
0005435551491;17003;Business;144300,00
0005435098522;17003;Economy;48100,00
0005435098521;17003;Economy;48100,00
0005435551490;17003;Economy;48100,00
0005434625797;4822;Economy;14700,00
0005434625796;4822;Economy;16200,00
0005434625798;4822;Economy;14700,00
0005434625793;4822;Economy;14700,00
0005434625802;4822;Economy;14700,00
0005434625799;4822;Economy;14700,00
0005434625794;4822;Economy;14700,00
0005434625801;4822;Economy;14700,00
0005434625795;4822;Economy;14700,00
0005434625800;4822;Economy;14700,00
0005435907416;32920;Business;44200,00
0005435907418;32920;Economy;14700,00
0005433194818;32920;Economy;14700,00
0005435907417;32920;Economy;14700,00
0005433194819;32920;Economy;14700,00
0005435907419;32920;Economy;14700,00
0005435907420;32920;Economy;14700,00
0005433194817;32920;Economy;14700,00
0005432195657;13777;Economy;3100,00
0005432195655;13777;Economy;3100,00
0005435937312;13777;Economy;3100,00
0005435937307;13777;Economy;3100,00
0005435937313;13777;Economy;3100,00
0005435937310;13777;Economy;3100,00
0005435937306;13777;Economy;3100,00
0005432195656;13777;Economy;3100,00
0005435937308;13777;Economy;3100,00
0005435937309;13777;Economy;3100,00
0005435937305;13777;Economy;3100,00
0005435937311;13777;Economy;3100,00
0005435310836;20272;Business;12000,00
0005435310855;20272;Business;12000,00
0005435310841;20272;Business;12000,00
0005435310846;20272;Business;12000,00
0005435310848;20272;Business;12000,00
0005435310840;20272;Economy;4000,00
0005435310854;20272;Economy;4400,00
0005432058315;20272;Economy;4000,00
0005435310851;20272;Economy;4000,00
0005435310849;20272;Economy;4000,00
0005435310847;20272;Economy;4000,00
0005432058313;20272;Economy;4000,00
0005435310844;20272;Economy;4000,00
0005435310842;20272;Economy;4000,00
0005435310839;20272;Economy;4000,00
0005435310845;20272;Economy;4000,00
0005435310852;20272;Economy;4000,00
0005435310838;20272;Economy;4000,00
0005435310837;20272;Economy;4000,00
0005435310853;20272;Economy;4000,00
0005435310843;20272;Economy;4000,00
0005435310850;20272;Economy;4000,00
0005432058314;20272;Economy;4000,00
0005432058312;20272;Economy;4000,00
0005434406641;26958;Business;12000,00
0005432153814;26958;Business;12000,00
0005434406650;26958;Business;12000,00
0005434406669;26958;Business;12000,00
0005434406689;26958;Business;12000,00
0005434406685;26958;Business;12000,00
0005434406643;26958;Business;12000,00
0005434406668;26958;Business;12000,00
0005434406665;26958;Business;12000,00
0005434406695;26958;Business;12000,00
0005432153813;26958;Economy;4000,00
0005434406651;26958;Economy;4000,00
0005434406654;26958;Economy;4000,00
0005434406642;26958;Economy;4000,00
0005434406683;26958;Economy;4000,00
0005432153815;26958;Economy;4000,00
0005434406649;26958;Economy;4000,00
0005434406646;26958;Economy;4400,00
0005434406701;26958;Economy;4400,00
0005432153817;26958;Economy;4400,00
0005434406678;26958;Economy;4000,00
0005434406690;26958;Economy;4000,00
0005434406667;26958;Economy;4000,00
0005434406658;26958;Economy;4000,00
0005434406679;26958;Economy;4000,00
0005434406674;26958;Economy;4000,00
0005434406639;26958;Economy;4000,00
0005434406673;26958;Economy;4000,00
0005434406691;26958;Economy;4000,00
0005434406700;26958;Economy;4000,00
0005434406656;26958;Economy;4000,00
0005434406692;26958;Economy;4000,00
0005434406681;26958;Economy;4000,00
0005434406666;26958;Economy;4000,00
0005434406640;26958;Economy;4000,00
0005434406682;26958;Economy;4000,00
0005434406670;26958;Economy;4000,00
0005434406661;26958;Economy;4000,00
0005434406698;26958;Economy;4000,00
0005434406662;26958;Economy;4000,00
0005434406676;26958;Economy;4000,00
0005434406696;26958;Economy;4000,00
0005434406653;26958;Economy;4000,00
0005434406652;26958;Economy;4000,00
0005434406687;26958;Economy;4000,00
0005434406677;26958;Economy;4000,00
0005434406645;26958;Economy;4000,00
0005434406680;26958;Economy;4000,00
0005434406693;26958;Economy;4000,00
0005434406644;26958;Economy;4000,00
0005432153819;26958;Economy;4000,00
0005434406659;26958;Economy;4000,00
0005434406664;26958;Economy;4000,00
0005434406660;26958;Economy;4000,00
0005434406655;26958;Economy;4000,00
0005434406657;26958;Economy;4000,00
0005434406699;26958;Economy;4000,00
0005434406671;26958;Economy;4000,00
0005434406675;26958;Economy;4000,00
0005434406647;26958;Economy;4000,00
0005434406686;26958;Economy;4000,00
0005434406684;26958;Economy;4000,00
0005434406663;26958;Economy;4000,00
0005434406697;26958;Economy;4000,00
0005434406648;26958;Economy;4000,00
0005432153818;26958;Economy;4000,00
0005434406672;26958;Economy;4000,00
0005432153816;26958;Economy;4000,00
0005434406694;26958;Economy;4000,00
0005434406688;26958;Economy;4000,00
0005434319150;5671;Business;43300,00
0005434319142;5671;Economy;14400,00
0005434319149;5671;Economy;15900,00
0005434311182;5671;Economy;14400,00
0005432109655;5671;Economy;14400,00
0005432109656;5671;Economy;14400,00
0005434319144;5671;Economy;14400,00
0005434319148;5671;Economy;14400,00
0005434319143;5671;Economy;14400,00
0005434319141;5671;Economy;14400,00
0005434319147;5671;Economy;14400,00
0005434319145;5671;Economy;14400,00
0005434311181;5671;Economy;14400,00
0005434319146;5671;Economy;14400,00
0005433123577;15695;Business;43300,00
0005433123582;15695;Business;43300,00
0005433123571;15695;Economy;14400,00
0005433123580;15695;Economy;14400,00
0005433123578;15695;Economy;15900,00
0005433123566;15695;Economy;14400,00
0005433123573;15695;Economy;14400,00
0005433123574;15695;Economy;14400,00
0005433123586;15695;Economy;14400,00
0005433123587;15695;Economy;14400,00
0005433123569;15695;Economy;14400,00
0005433123568;15695;Economy;14400,00
0005433123575;15695;Economy;14400,00
0005433123584;15695;Economy;14400,00
0005433123567;15695;Economy;14400,00
0005433123565;15695;Economy;14400,00
0005433123570;15695;Economy;14400,00
0005433123585;15695;Economy;14400,00
0005433123583;15695;Economy;14400,00
0005433123579;15695;Economy;14400,00
0005433123572;15695;Economy;14400,00
0005433123581;15695;Economy;14400,00
0005433123576;15695;Economy;14400,00
0005435219165;31748;Economy;15500,00
0005435220283;31748;Economy;15500,00
0005435220284;31748;Economy;15500,00
0005434484235;9001;Economy;24900,00
0005434484231;9001;Economy;24900,00
0005434484237;9001;Economy;24900,00
0005434484234;9001;Economy;24900,00
0005434484236;9001;Economy;24900,00
0005434484232;9001;Economy;24900,00
0005434484233;9001;Economy;24900,00
0005434189075;16620;Economy;24900,00
0005434189079;16620;Economy;24900,00
0005434189076;16620;Economy;24900,00
0005434189077;16620;Economy;24900,00
0005434189078;16620;Economy;24900,00
0005434189080;16620;Economy;24900,00
0005433123582;7571;Business;11100,00
0005433123572;7571;Business;11100,00
0005433123565;7571;Business;11100,00
0005433123574;7571;Economy;3700,00
0005433123570;7571;Economy;3700,00
0005433123583;7571;Economy;3700,00
0005433123581;7571;Economy;3700,00
0005433123573;7571;Economy;3700,00
0005433123580;7571;Economy;3700,00
0005433123566;7571;Economy;3700,00
0005433123576;7571;Economy;3700,00
0005433123567;7571;Economy;3700,00
0005433123584;7571;Economy;3700,00
0005433123586;7571;Economy;3700,00
0005433123587;7571;Economy;3700,00
0005433123579;7571;Economy;3700,00
0005433123585;7571;Economy;3700,00
0005433123578;7571;Economy;3700,00
0005433123577;7571;Economy;3700,00
0005433123575;7571;Economy;3700,00
0005433123569;7571;Economy;3700,00
0005433123568;7571;Economy;3700,00
0005433123571;7571;Economy;3700,00
0005432720450;7572;Business;11100,00
0005432692555;7572;Business;11100,00
0005432692532;7572;Business;11100,00
0005432720453;7572;Business;11100,00
0005432720446;7572;Business;11100,00
0005432692535;7572;Business;11100,00
0005432720452;7572;Business;11100,00
0005433449584;7572;Business;11100,00
0005432720442;7572;Economy;3700,00
0005432720448;7572;Economy;3700,00
0005432720447;7572;Economy;3700,00
0005432720455;7572;Economy;3700,00
0005433449583;7572;Economy;3700,00
0005432720435;7572;Economy;3700,00
0005432692528;7572;Economy;3700,00
0005432692539;7572;Economy;3700,00
0005432720433;7572;Economy;3700,00
0005432692547;7572;Economy;3700,00
0005432720444;7572;Economy;4100,00
0005432692527;7572;Economy;4100,00
0005433449590;7572;Economy;4100,00
0005432692536;7572;Economy;4100,00
0005433449604;7572;Economy;4100,00
0005432720445;7572;Economy;3700,00
0005432692552;7572;Economy;3700,00
0005432692542;7572;Economy;3700,00
0005432692545;7572;Economy;3700,00
0005432720440;7572;Economy;3700,00
0005433449595;7572;Economy;3700,00
0005432720429;7572;Economy;3700,00
0005432720454;7572;Economy;3700,00
0005432692534;7572;Economy;3700,00
0005432692529;7572;Economy;3700,00
0005432692541;7572;Economy;3700,00
0005432071520;7572;Economy;3700,00
0005432720451;7572;Economy;3700,00
0005433449588;7572;Economy;3700,00
0005433449601;7572;Economy;3700,00
0005432720430;7572;Economy;3700,00
0005432720437;7572;Economy;3700,00
0005432720439;7572;Economy;3700,00
0005432071522;7572;Economy;3700,00
0005433449593;7572;Economy;3700,00
0005433449586;7572;Economy;3700,00
0005432692543;7572;Economy;3700,00
0005432720436;7572;Economy;3700,00
0005432720449;7572;Economy;3700,00
0005432720434;7572;Economy;3700,00
0005433449592;7572;Economy;3700,00
0005432692549;7572;Economy;3700,00
0005432692557;7572;Economy;3700,00
0005433449599;7572;Economy;3700,00
0005433449591;7572;Economy;3700,00
0005432692553;7572;Economy;3700,00
0005432720443;7572;Economy;3700,00
0005432071521;7572;Economy;3700,00
0005432720428;7572;Economy;3700,00
0005432692537;7572;Economy;3700,00
0005432720438;7572;Economy;3700,00
0005432692540;7572;Economy;3700,00
0005432692551;7572;Economy;3700,00
0005433449597;7572;Economy;3700,00
0005432692546;7572;Economy;3700,00
0005432692530;7572;Economy;3700,00
0005432692554;7572;Economy;3700,00
0005432692550;7572;Economy;3700,00
0005433449598;7572;Economy;3700,00
0005432720432;7572;Economy;3700,00
0005432692533;7572;Economy;3700,00
0005432692548;7572;Economy;3700,00
0005432692531;7572;Economy;3700,00
0005433449603;7572;Economy;3700,00
0005432692556;7572;Economy;3700,00
0005433449600;7572;Economy;3700,00
0005433449587;7572;Economy;3700,00
0005432692558;7572;Economy;3700,00
0005433449596;7572;Economy;3700,00
0005433449602;7572;Economy;3700,00
0005433449589;7572;Economy;3700,00
0005433449605;7572;Economy;3700,00
0005433449594;7572;Economy;3700,00
0005432692544;7572;Economy;3700,00
0005432720441;7572;Economy;3700,00
0005432720431;7572;Economy;3700,00
0005433449585;7572;Economy;3700,00
0005432692538;7572;Economy;3700,00
0005433722106;30450;Business;11100,00
0005433722105;30450;Economy;3700,00
0005433722104;30450;Economy;3700,00
0005433722102;30450;Economy;3700,00
0005433722103;30450;Economy;3700,00
0005434586172;1368;Business;70400,00
0005434513533;1368;Business;70400,00
0005434586169;1368;Business;70400,00
0005434586179;1368;Business;70400,00
0005434586161;1368;Business;70400,00
0005433524846;1368;Business;70400,00
0005434514921;1368;Business;70400,00
0005433524850;1368;Business;70400,00
0005432270954;1368;Economy;23500,00
0005434586160;1368;Economy;23500,00
0005433524855;1368;Economy;23500,00
0005434586164;1368;Economy;23500,00
0005434586171;1368;Economy;23500,00
0005432270955;1368;Economy;25800,00
0005434586165;1368;Economy;25800,00
0005434586162;1368;Economy;23500,00
0005434586158;1368;Economy;23500,00
0005433524853;1368;Economy;23500,00
0005434586177;1368;Economy;23500,00
0005434586176;1368;Economy;23500,00
0005434586163;1368;Economy;23500,00
0005433524851;1368;Economy;23500,00
0005432270956;1368;Economy;23500,00
0005433524852;1368;Economy;23500,00
0005434586181;1368;Economy;23500,00
0005434586159;1368;Economy;23500,00
0005433524854;1368;Economy;23500,00
0005433724726;1368;Economy;23500,00
0005433524849;1368;Economy;23500,00
0005434586173;1368;Economy;23500,00
0005433724727;1368;Economy;23500,00
0005434586174;1368;Economy;23500,00
0005434513534;1368;Economy;23500,00
0005434586182;1368;Economy;23500,00
0005434586180;1368;Economy;23500,00
0005433724724;1368;Economy;23500,00
0005434586157;1368;Economy;23500,00
0005434514922;1368;Economy;23500,00
0005434586170;1368;Economy;23500,00
0005434586167;1368;Economy;23500,00
0005434586166;1368;Economy;23500,00
0005434586168;1368;Economy;23500,00
0005433724725;1368;Economy;23500,00
0005434513535;1368;Economy;23500,00
0005434586178;1368;Economy;23500,00
0005433524848;1368;Economy;23500,00
0005434586175;1368;Economy;23500,00
0005433524847;1368;Economy;23500,00
0005434514923;1368;Economy;23500,00
0005433192815;18514;Economy;23500,00
0005433192818;18514;Economy;23500,00
0005433192812;18514;Economy;23500,00
0005433192814;18514;Economy;23500,00
0005433192813;18514;Economy;23500,00
0005433192816;18514;Economy;23500,00
0005433192817;18514;Economy;23500,00
0005433192809;18514;Economy;23500,00
0005433192810;18514;Economy;23500,00
0005433192821;18514;Economy;23500,00
0005433192811;18514;Economy;23500,00
0005433192820;18514;Economy;23500,00
0005433192819;18514;Economy;23500,00
0005434142542;11429;Economy;4000,00
0005434142541;11429;Economy;4000,00
0005434142540;11429;Economy;4000,00
0005434142543;11429;Economy;4000,00
0005435304095;29766;Economy;4000,00
0005435304096;29766;Economy;4000,00
0005435304092;29766;Economy;4000,00
0005435304094;29766;Economy;4000,00
0005435304093;29766;Economy;4000,00
0005435304989;29766;Economy;4000,00
0005435824155;1287;Business;199800,00
0005435824160;1287;Business;199800,00
0005435824158;1287;Business;199800,00
0005435824164;1287;Business;199800,00
0005435824154;1287;Economy;66600,00
0005435824173;1287;Economy;66600,00
0005435824172;1287;Economy;66600,00
0005435824161;1287;Economy;66600,00
0005435824151;1287;Economy;73200,00
0005435824169;1287;Economy;73200,00
0005435824178;1287;Economy;66600,00
0005435824177;1287;Economy;66600,00
0005435824156;1287;Economy;66600,00
0005435824175;1287;Economy;66600,00
0005432284506;1287;Economy;66600,00
0005435824170;1287;Economy;66600,00
0005435824167;1287;Economy;66600,00
0005435824171;1287;Economy;66600,00
0005435824162;1287;Economy;66600,00
0005435824174;1287;Economy;66600,00
0005435824163;1287;Economy;66600,00
0005432284505;1287;Economy;66600,00
0005435824157;1287;Economy;66600,00
0005435824165;1287;Economy;66600,00
0005435824153;1287;Economy;66600,00
0005432284508;1287;Economy;66600,00
0005435824168;1287;Economy;66600,00
0005432284507;1287;Economy;66600,00
0005435824166;1287;Economy;66600,00
0005435824159;1287;Economy;66600,00
0005435824176;1287;Economy;66600,00
0005435824152;1287;Economy;66600,00
0005433415388;17980;Business;199800,00
0005433415381;17980;Business;199800,00
0005433415385;17980;Economy;66600,00
0005433415389;17980;Economy;66600,00
0005433415391;17980;Economy;66600,00
0005433415384;17980;Economy;66600,00
0005433415380;17980;Economy;66600,00
0005433415383;17980;Economy;66600,00
0005433415390;17980;Economy;66600,00
0005433415378;17980;Economy;66600,00
0005433415379;17980;Economy;66600,00
0005433415386;17980;Economy;66600,00
0005433415392;17980;Economy;66600,00
0005433415382;17980;Economy;66600,00
0005433415393;17980;Economy;66600,00
0005433415387;17980;Economy;66600,00
0005432143931;5615;Business;27800,00
0005432782863;5615;Business;27800,00
0005432782838;5615;Business;27800,00
0005432782841;5615;Business;27800,00
0005432782840;5615;Business;27800,00
0005432782847;5615;Business;27800,00
0005432782887;5615;Business;27800,00
0005432782888;5615;Economy;9300,00
0005432782870;5615;Economy;9300,00
0005432782872;5615;Economy;9300,00
0005432143932;5615;Economy;9300,00
0005432782850;5615;Economy;9300,00
0005432782849;5615;Economy;9300,00
0005432782889;5615;Economy;10200,00
0005432782871;5615;Economy;10200,00
0005432782857;5615;Economy;10200,00
0005432782873;5615;Economy;9300,00
0005432782877;5615;Economy;9300,00
0005432782858;5615;Economy;9300,00
0005432782854;5615;Economy;9300,00
0005432782892;5615;Economy;9300,00
0005432782864;5615;Economy;9300,00
0005432782851;5615;Economy;9300,00
0005432782848;5615;Economy;9300,00
0005432782891;5615;Economy;9300,00
0005432782860;5615;Economy;9300,00
0005432782861;5615;Economy;9300,00
0005432782880;5615;Economy;9300,00
0005432782882;5615;Economy;9300,00
